v8-version,6,2,414,54,0
shared-library,"/usr/local/bin/node",0x100001800,0x100ba3aaa,0
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff3629d860,0x7fff364909ac,242761728
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff5c35f94a,0x7fff5c35fb2e,242761728
shared-library,"/usr/lib/libc++.1.dylib",0x7fff5c593f40,0x7fff5c5db2b0,242761728
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff5bfe8f08,0x7fff5bfe990c,242761728
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff5d0bdfd0,0x7fff5d2752e6,242761728
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff5da0e000,0x7fff5da2f65a,242761728
shared-library,"/usr/lib/libz.1.dylib",0x7fff5e4242d0,0x7fff5e42fbe5,242761728
shared-library,"/usr/lib/system/libcache.dylib",0x7fff5e4d1b08,0x7fff5e4d456d,242761728
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff5e4d6c14,0x7fff5e4dfde1,242761728
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff5e4e1ef4,0x7fff5e4e6a8b,242761728
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff5e4ea09c,0x7fff5e4f12dc,242761728
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff5e4f3e80,0x7fff5e558ab9,242761728
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff5e601a58,0x7fff5e62c9ce,242761728
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff5e63b014,0x7fff5e653410,242761728
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff5e658a51,0x7fff5e658e80,242761728
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff5e666fc0,0x7fff5e666fc0,242761728
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff5e6676e8,0x7fff5e66b9dc,242761728
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff5e66d26e,0x7fff5e66eb42,242761728
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff5e66f944,0x7fff5e670c73,242761728
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff5e672748,0x7fff5e687150,242761728
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff5e68985d,0x7fff5e689d0e,242761728
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff5e68b100,0x7fff5e70c18f,242761728
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff5e714e04,0x7fff5e7176c0,242761728
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff5e7192d0,0x7fff5e71b3eb,242761728
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff5e71cfda,0x7fff5e71dc44,242761728
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff5e71ef3c,0x7fff5e7234cd,242761728
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff5e7261f0,0x7fff5e76b41e,242761728
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff5e797140,0x7fff5e7c7143,242761728
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff5e7e3250,0x7fff5e7fc31f,242761728
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff5e803e50,0x7fff5e905068,242761728
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff5e933cff,0x7fff5e93b82e,242761728
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff5e93f148,0x7fff5e94783e,242761728
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff5e95d040,0x7fff5e95f52d,242761728
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff5e960a1f,0x7fff5e961588,242761728
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff5e76ff10,0x7fff5e78d75d,242761728
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff5e948820,0x7fff5e94e38d,242761728
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff5e950f78,0x7fff5e95910e,242761728
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff5e962938,0x7fff5e96831e,242761728
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff5e96b094,0x7fff5e97ac8d,242761728
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff5e97f96c,0x7fff5e9842a7,242761728
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff5e986d08,0x7fff5e9a792a,242761728
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff5be24e80,0x7fff5be4f689,242761728
shared-library,"/usr/lib/libc++abi.dylib",0x7fff5c5eb600,0x7fff5c609d64,242761728
tick,0x11114caa8,600,0,0x0,4
profiler,"begin",1000
tick,0x7fff5e94cfc9,1918,0,0x0,4
tick,0x7fff5e94d060,3168,0,0x0,4
tick,0x0,15895,0,0x0,3
code-creation,Script,18,16767,0x3cfeae1fc0fa,8," buffer.js:1:1",0x3cfeae1fbbc8,~
code-creation,Script,18,16828,0x3cfe24b028b2,2697," buffer.js:1:11",0x3cfeae1fc000,~
code-creation,LazyCompile,18,16965,0x3cfe24b06ad2,30,"createPool buffer.js:99:20",0x3cfeae1fc290,~
code-creation,LazyCompile,18,16991,0x3cfe24b06c72,89,"createUnsafeArrayBuffer buffer.js:90:33",0x3cfeae1fc1e8,~
tick,0x0,17190,0,0x0,3
code-creation,Stub,3,17511,0x341341484060,92,"DoubleToIStub"
code-creation,Stub,4,17524,0x341341484120,240,"StoreFastElementStub"
code-creation,Script,18,17719,0x3cfe24b08542,8," internal/buffer.js:1:1",0x3cfe24b082b0,~
code-creation,Script,18,17725,0x3cfe24b08712,162," internal/buffer.js:1:11",0x3cfe24b08448,~
code-creation,LazyCompile,18,18025,0x3cfe24b0a85a,127,"deprecate internal/util.js:26:19",0x3cfeae1d88a0,~
code-creation,Handler,4,18069,0x341341484280,104,"prototype"
code-creation,Handler,4,18098,0x341341484360,104,"prototype"
code-creation,Handler,4,18112,0x341341484440,104,"prototype"
code-creation,LazyCompile,18,18152,0x3cfe24b0b08a,49,"makeGetter bootstrap_node.js:265:24",0x3cfeae1c08b8,~
code-creation,Handler,4,18171,0x341341484520,104,"prototype"
code-creation,LazyCompile,18,18205,0x3cfe24b0b402,63,"makeSetter bootstrap_node.js:271:24",0x3cfeae1c0960,~
code-creation,Handler,4,18229,0x341341484600,104,"prototype"
code-creation,Handler,4,18245,0x3413414846e0,104,"prototype"
code-creation,Handler,4,18252,0x3413414847c0,104,"prototype"
tick,0x0,18522,0,0x0,3
code-creation,Script,18,18657,0x3cfe24b0c1c2,8," internal/process.js:1:1",0x3cfe24b0bef0,~
code-creation,Script,18,18665,0x3cfe24b0ca82,228," internal/process.js:1:11",0x3cfe24b0c0c8,~
code-creation,LazyCompile,18,18777,0x3cfe24b0d4f2,325,"setupConfig internal/process.js:113:21",0x3cfe24b0c4a8,~
code-creation,LazyCompile,18,18895,0x3cfe24b0db2a,62,"join native array.js:287:46",0x3cfe6cd8bf68,~
code-creation,LazyCompile,18,18931,0x3cfe24b0dcd2,63,"InnerArrayJoin native array.js:274:24",0x3cfe6cd8bed0,~
code-creation,LazyCompile,18,18966,0x3cfe24b0deca,136,"Join native array.js:119:14",0x3cfe6cd8b800,~
code-creation,LazyCompile,18,18998,0x3cfe24b0e102,51,"StackHas native array.js:85:18",0x3cfe6cd8b6d0,~
code-creation,LazyCompile,18,19015,0x3cfe24b0e28a,30,"StackPush native array.js:79:19",0x3cfe6cd8b5a0,~
code-creation,LazyCompile,18,19071,0x3cfe24b0e542,235,"DoJoin native array.js:94:16",0x3cfe6cd8b768,~
code-creation,LazyCompile,18,19101,0x3cfe24b0e8f2,61,"UseSparseVariant native array.js:61:26",0x3cfe6cd8b408,~
code-creation,LazyCompile,18,19129,0x3cfe24b0ea6a,34,"ConvertToString native array.js:132:25",0x3cfe6cd8b898,~
code-creation,LazyCompile,18,19162,0x3cfe24b0ebca,26,"StackPop native array.js:82:18",0x3cfe6cd8b638,~
code-creation,LazyCompile,18,19336,0x3cfe24b0fdba,22," internal/process.js:126:47",0x3cfe24b0d280,~
code-creation,Handler,4,19386,0x3413414848a0,104,"prototype"
code-creation,LazyCompile,18,19459,0x3cfe24b10302,73,"setupSignalHandlers internal/process.js:190:29",0x3cfe24b0c5f8,~
code-creation,LazyCompile,18,19481,0x3cfe24b1053a,26,"addListener events.js:296:58",0x3cfeae1bb300,~
code-creation,LazyCompile,18,19577,0x3cfe24b108da,427,"_addListener events.js:233:22",0x3cfeae1bab20,~
code-creation,LazyCompile,18,19702,0x3cfe24b1119a,498,"emit events.js:156:44",0x3cfeae1bb258,~
code-creation,LazyCompile,18,19743,0x3cfe24b118ea,96,"emitTwo events.js:124:17",0x3cfeae1ba928,~
tick,0x1004b5feb,19801,0,0x10400db80,0,0x10072faf0,0x3cfe24b112fd,0x3cfe24b10940,0x3cfe24b1054e,0x3cfe24b10343,0x3cfeae1b630a,0x3cfeae1b1984
code-creation,LazyCompile,18,19807,0x3cfe24b11c3a,188," internal/process.js:200:37",0x3cfe24b10130,~
code-creation,LazyCompile,18,19832,0x3cfe24b11fb2,23,"isSignal internal/process.js:195:20",0x3cfe24b10088,~
code-creation,Script,18,20045,0x3cfe24b12822,8," internal/process/warning.js:1:1",0x3cfe24b124e8,~
code-creation,Script,18,20055,0x3cfe24b12f3a,186," internal/process/warning.js:1:11",0x3cfe24b12728,~
code-creation,LazyCompile,18,20183,0x3cfe24b13622,78,"setupProcessWarnings internal/process/warning.js:78:30",0x3cfe24b12da8,~
code-creation,Script,18,20503,0x3cfe24b1408a,8," internal/process/next_tick.js:1:1",0x3cfe24b13e00,~
code-creation,Script,18,20509,0x3cfe24b144b2,146," internal/process/next_tick.js:1:11",0x3cfe24b13f90,~
code-creation,LazyCompile,18,20776,0x3cfe24b15292,563,"setupNextTick internal/process/next_tick.js:49:23",0x3cfe24b140d0,~
tick,0x10085cc9a,21091,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b1531d,0x3cfeae1b634c,0x3cfeae1b1984
code-creation,Script,18,21202,0x3cfe24b16622,8," internal/async_hooks.js:1:1",0x3cfe24b16120,~
code-creation,Script,18,21217,0x3cfe24b177aa,740," internal/async_hooks.js:1:11",0x3cfe24b16528,~
code-creation,LazyCompile,18,21296,0x3cfe24b18762,52,"emitHookFactory internal/async_hooks.js:156:25",0x3cfe24b16860,~
code-creation,Script,18,21540,0x3cfe24b1931a,8," internal/process/promises.js:1:1",0x3cfe24b19048,~
code-creation,Script,18,21545,0x3cfe24b19542,138," internal/process/promises.js:1:11",0x3cfe24b19220,~
code-creation,LazyCompile,18,21659,0x3cfe24b19b32,365,"WeakMap native weak-collection.js:8:28",0x3cfe6cd933e8,~
code-creation,LazyCompile,18,21782,0x3cfe24b1a2aa,70,"setupPromises internal/process/promises.js:18:23",0x3cfe24b19408,~
code-creation,LazyCompile,18,21812,0x3cfe24b1a502,18,"NextTickQueue internal/process/next_tick.js:14:14",0x3cfe24b14178,~
code-creation,Script,18,22016,0x3cfe24b1b07a,8," internal/process/stdio.js:1:1",0x3cfe24b1ae00,~
code-creation,Script,18,22021,0x3cfe24b1b27a,46," internal/process/stdio.js:1:11",0x3cfe24b1af80,~
code-creation,LazyCompile,18,22139,0x3cfe24b1b942,146,"setupStdio internal/process/stdio.js:7:20",0x3cfe24b1b0c0,~
code-creation,LazyCompile,18,22275,0x3cfe24b1d09a,55,"setup_hrtime internal/process.js:73:22",0x3cfe24b0c358,~
code-creation,LazyCompile,18,22345,0x3cfe24b1d2c2,170,"Uint32Array native typedarray.js:486:32",0x3cfe6cd913e0,~
code-creation,LazyCompile,18,22364,0x3cfe24b1d482,15,"setup_performance internal/process.js:14:27",0x3cfe24b0c208,~
tick,0x10059389a,22390,0,0x3b,7,0x10072faf0,0x3cfe24b1d0bb,0x3cfeae1b63e2,0x3cfeae1b1984
code-creation,Script,18,22948,0x3cfe24b1eeda,8," perf_hooks.js:1:1",0x3cfe24b1e7a8,~
code-creation,Script,18,22979,0x3cfe24b21b5a,1816," perf_hooks.js:1:11",0x3cfe24b1ede0,~
code-creation,Script,18,23076,0x3cfe24b2368a,8," internal/linkedlist.js:1:1",0x3cfe24b23418,~
code-creation,Script,18,23081,0x3cfe24b23b22,78," internal/linkedlist.js:1:11",0x3cfe24b23590,~
code-creation,LazyCompile,18,23169,0x3cfe24b2467a,132,"inherits util.js:932:18",0x3cfeae1c52f0,~
code-creation,LazyCompile,18,23186,0x3cfe24b24972,3,"PerformanceNodeTiming perf_hooks.js:146:14",0x3cfe24b1f5b0,~
code-creation,LazyCompile,18,23239,0x3cfe24b24d82,91,"Performance perf_hooks.js:382:14",0x3cfe24b20be0,~
code-creation,LazyCompile,18,23266,0x3cfe24b2501a,59,"PerformanceObserverEntryList perf_hooks.js:252:14",0x3cfe24b20550,~
code-creation,LazyCompile,18,23291,0x3cfe24b2522a,13,"init internal/linkedlist.js:3:14",0x3cfe24b236d0,~
code-creation,LazyCompile,18,23323,0x3cfe24b256b2,58," perf_hooks.js:261:17",0x3cfe24b205f8,~
code-creation,LazyCompile,18,23353,0x3cfe24b258aa,55,"append internal/linkedlist.js:29:16",0x3cfe24b238c8,~
code-creation,LazyCompile,18,23392,0x3cfe24b25b5a,98,"PerformanceObserverEntryList perf_hooks.js:390:16",0x3cfe24b20c88,~
code-creation,LazyCompile,18,23405,0x3cfe24b25df2,4,"get entryType perf_hooks.js:152:16",0x3cfe24b1f728,~
code-creation,LazyCompile,18,23493,0x3cfe24b26262,55,"setup_cpuUsage internal/process.js:19:24",0x3cfe24b0c2b0,~
code-creation,LazyCompile,18,23548,0x3cfe24b26492,170,"Float64Array native typedarray.js:732:33",0x3cfe6cd91d40,~
code-creation,LazyCompile,18,23577,0x3cfe24b26732,55,"setupMemoryUsage internal/process.js:98:26",0x3cfe24b0c400,~
code-creation,LazyCompile,18,23641,0x3cfe24b26b02,29,"setupKillAndExit internal/process.js:149:26",0x3cfe24b0c550,~
tick,0x1001c27c7,23674,0,0x0,7,0x10072faf0,0x3cfeae1b640a,0x3cfeae1b1984
code-creation,Script,18,23765,0x3cfe24b271da,8," internal/trace_events_async_hooks.js:1:1",0x3cfe24b26f20,~
code-creation,Script,18,23771,0x3cfe24b276ca,234," internal/trace_events_async_hooks.js:1:11",0x3cfe24b270e0,~
code-creation,Script,18,24140,0x3cfe24b28d72,8," async_hooks.js:1:1",0x3cfe24b288a8,~
code-creation,Script,18,24160,0x3cfe24b2a23a,1540," async_hooks.js:1:11",0x3cfe24b28c78,~
code-creation,Handler,4,24207,0x341341484980,104,"prototype"
code-creation,Handler,4,24228,0x341341484a60,104,"prototype"
code-creation,Handler,4,24237,0x341341484b40,104,"prototype"
code-creation,Handler,4,24249,0x341341484c20,104,"prototype"
code-creation,Handler,4,24262,0x341341484d00,104,"prototype"
code-creation,Handler,4,24275,0x341341484de0,104,"prototype"
code-creation,Handler,4,24282,0x341341484ec0,104,"prototype"
code-creation,Handler,4,24297,0x341341484fa0,104,"prototype"
code-creation,Handler,4,24307,0x341341485080,104,"prototype"
code-creation,Handler,4,24315,0x341341485160,104,"prototype"
code-creation,LazyCompile,18,24362,0x3cfe24b2c8ba,15,"createHook async_hooks.js:127:20",0x3cfe24b28db8,~
code-creation,LazyCompile,18,24421,0x3cfe24b2ca8a,308,"AsyncHook async_hooks.js:49:14",0x3cfe24b29058,~
code-creation,LazyCompile,18,24454,0x3cfe24b2cfca,42,"exports.setup internal/trace_events_async_hooks.js:65:25",0x3cfe24b274c0,~
code-creation,Script,18,24588,0x3cfe24b2d56a,8," internal/inspector_async_hook.js:1:1",0x3cfe24b2d2c8,~
code-creation,Script,18,24595,0x3cfe24b2dc42,201," internal/inspector_async_hook.js:1:11",0x3cfe24b2d470,~
code-creation,LazyCompile,18,24695,0x3cfe24b2ff5a,29,"exports.setup internal/inspector_async_hook.js:67:25",0x3cfe24b2da48,~
code-creation,LazyCompile,18,24743,0x3cfe24b3011a,150,"setupChannel internal/process.js:230:22",0x3cfe24b0c6a0,~
code-creation,LazyCompile,18,24770,0x3cfe24b304fa,34,"setupRawDebug internal/process.js:253:23",0x3cfe24b0c748,~
code-creation,LazyCompile,18,24799,0x3cfe24b3071a,102,"setupGlobalTimeouts bootstrap_node.js:300:31",0x3cfeae1b07c0,~
tick,0x100625ef5,24962,1,0x10004b100,3,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b30729,0x3cfeae1b64a5,0x3cfeae1b1984
code-creation,Script,18,25530,0x3cfe24b3193a,8," timers.js:1:1",0x3cfe24b313b8,~
code-creation,Script,18,25548,0x3cfe24b334da,879," timers.js:1:11",0x3cfe24b31840,~
code-creation,Script,18,26157,0x3cfe24b36412,8," assert.js:1:1",0x3cfe24b35fb8,~
code-creation,Script,18,26172,0x3cfe24b37c3a,483," assert.js:1:11",0x3cfe24b36318,~
tick,0x1004edc9c,26253,0,0x3cfe8a080000,0,0x100585c90,0x3cfe24b37dd9,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b33634,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b30729,0x3cfeae1b64a5,0x3cfeae1b1984
code-creation,LazyCompile,18,26278,0x3cfe24b38dd2,201,"debuglog util.js:232:18",0x3cfeae1c3df0,~
code-creation,LazyCompile,18,26307,0x3cfe24b391ca,12,"Set.split.map util.js:235:53",0x3cfe24b38b20,~
code-creation,LazyCompile,18,26361,0x3cfe24b39882,13,"ImmediateList timers.js:679:23",0x3cfe24b32358,~
code-creation,LazyCompile,18,26415,0x3cfe24b39cd2,126,"setupGlobalConsole bootstrap_node.js:310:30",0x3cfeae1b0868,~
tick,0x100636d17,27285,1,0x10004b100,7,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,27320,0x3cfe24b3b592,8," module.js:1:1",0x3cfe24b3b0e8,~
code-creation,Script,18,27350,0x3cfe24b3c98a,1028," module.js:1:11",0x3cfe24b3b498,~
code-creation,Script,18,27529,0x3cfe24b3de22,8," internal/module.js:1:1",0x3cfe24b3db80,~
code-creation,Script,18,27540,0x3cfe24b3e282,223," internal/module.js:1:11",0x3cfe24b3dd28,~
tick,0x0,28600,0,0x0,3
code-creation,Script,18,28938,0x3cfe24b403ca,8," internal/url.js:1:1",0x3cfe24b3fcc0,~
code-creation,Script,18,28976,0x3cfe24b442e2,2249," internal/url.js:1:11",0x3cfe24b402d0,~
code-creation,Script,18,29096,0x3cfe24b4651a,8," internal/querystring.js:1:1",0x3cfe24b462c0,~
code-creation,Script,18,29102,0x3cfe24b4664a,136," internal/querystring.js:1:11",0x3cfe24b46420,~
tick,0x7fff5e94d0b3,29893,0,0x0,1
code-creation,Script,18,30712,0x3cfe24b475ea,8," querystring.js:1:1",0x3cfe24b472b8,~
code-creation,Script,18,30724,0x3cfe24b47d6a,232," querystring.js:1:11",0x3cfe24b474f0,~
code-creation,LazyCompile,18,31037,0x3cfe24b4a632,658,"defineIDLClass internal/url.js:888:24",0x3cfe24b40f38,~
tick,0x1006c78e6,31221,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b3ca47,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,31308,0x3cfe24b4b67a,8," vm.js:1:1",0x3cfe24b4b380,~
code-creation,Script,18,31319,0x3cfe24b4be52,278," vm.js:1:11",0x3cfe24b4b580,~
tick,0x10068218c,32293,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
tick,0x100699277,33584,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,33922,0x3cfe24b4ecc2,8," fs.js:1:1",0x3cfe24b4e578,~
code-creation,Script,18,33979,0x3cfe24b55312,3972," fs.js:1:11",0x3cfe24b4ebc8,~
code-creation,LazyCompile,18,34026,0x3cfe24b56bba,86,"Script.runInThisContext vm.js:46:45",0x3cfe24b4bab0,~
tick,0x1006c5c0b,34711,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b554a0,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,35492,0x3cfe24b59692,8," path.js:1:1",0x3cfe24b593e0,~
code-creation,Script,18,35508,0x3cfe24b5aba2,318," path.js:1:11",0x3cfe24b59598,~
code-creation,Script,18,35888,0x3cfe24b60592,8," stream.js:1:1",0x3cfe24b601e8,~
code-creation,Script,18,35894,0x3cfe24b609a2,379," stream.js:1:11",0x3cfe24b60498,~
tick,0x1006817c5,36079,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b609d2,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b5554c,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,36217,0x3cfe24b61442,8," internal/streams/legacy.js:1:1",0x3cfe24b611e0,~
code-creation,Script,18,36223,0x3cfe24b61662,72," internal/streams/legacy.js:1:11",0x3cfe24b61348,~
tick,0x100565030,37369,0,0x0,1
code-creation,Script,18,38606,0x3cfe24b62b72,8," _stream_readable.js:1:1",0x3cfe24b626f8,~
code-creation,Script,18,38631,0x3cfe24b649e2,761," _stream_readable.js:1:11",0x3cfe24b62a78,~
tick,0x7fff5e6d2c73,38645,1,0x10004b100,7,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b609e0,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b5554c,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,38789,0x3cfe24b65cb2,8," internal/streams/BufferList.js:1:1",0x3cfe24b65a48,~
code-creation,Script,18,38800,0x3cfe24b6630a,193," internal/streams/BufferList.js:1:11",0x3cfe24b65bb8,~
code-creation,Script,18,38908,0x3cfe24b66ba2,8," internal/streams/destroy.js:1:1",0x3cfe24b66940,~
code-creation,Script,18,38913,0x3cfe24b66e92,48," internal/streams/destroy.js:1:11",0x3cfe24b66aa8,~
code-creation,Script,18,39510,0x3cfe24b6820a,8," _stream_writable.js:1:1",0x3cfe24b67e38,~
code-creation,Script,18,39530,0x3cfe24b69c92,721," _stream_writable.js:1:11",0x3cfe24b68110,~
code-creation,Handler,4,39579,0x341341485240,104,"prototype"
code-creation,Script,18,39743,0x3cfe24b6b32a,8," _stream_duplex.js:1:1",0x3cfe24b6b088,~
code-creation,Script,18,39749,0x3cfe24b6b972,302," _stream_duplex.js:1:11",0x3cfe24b6b230,~
tick,0x1006c78c6,39938,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b60a04,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b5554c,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b3ca61,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,40035,0x3cfe24b6cc5a,8," _stream_transform.js:1:1",0x3cfe24b6c9c0,~
code-creation,Script,18,40047,0x3cfe24b6d36a,170," _stream_transform.js:1:11",0x3cfe24b6cb60,~
code-creation,Script,18,40142,0x3cfe24b6dc72,8," _stream_passthrough.js:1:1",0x3cfe24b6da08,~
code-creation,Script,18,40147,0x3cfe24b6de92,80," _stream_passthrough.js:1:11",0x3cfe24b6db78,~
code-creation,Script,18,40348,0x3cfe24b6ee62,8," internal/fs.js:1:1",0x3cfe24b6eb38,~
code-creation,Script,18,40360,0x3cfe24b6f452,360," internal/fs.js:1:11",0x3cfe24b6ed68,~
code-creation,Script,18,40770,0x3cfe24b72ad2,8," internal/loader/Loader.js:1:1",0x3cfe24b727a8,~
code-creation,Script,18,40782,0x3cfe24b7304a,333," internal/loader/Loader.js:1:11",0x3cfe24b729d8,~
code-creation,Script,18,40913,0x3cfe24b73dfa,8," internal/loader/ModuleWrap.js:1:1",0x3cfe24b73b68,~
code-creation,Script,18,40922,0x3cfe24b73ff2,210," internal/loader/ModuleWrap.js:1:11",0x3cfe24b73d00,~
code-creation,Script,18,41059,0x3cfe24b75462,8," internal/loader/ModuleMap.js:1:1",0x3cfe24b751d8,~
code-creation,Script,18,41065,0x3cfe24b75812,223," internal/loader/ModuleMap.js:1:11",0x3cfe24b75368,~
tick,0x1006b1409,41231,1,0x10004b100,6,0x1001ea820,0x3cfeae1b97a9,0x3cfeae1b8d9c,0x3cfeae1b82f1,0x3cfe24b75824,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b730b6,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b3cb01,0x3cfeae1b8dbc,0x3cfeae1b82f1,0x3cfe24b39cf5,0x3cfeae1b64ae,0x3cfeae1b1984
code-creation,Script,18,41239,0x3cfe24b76252,8," internal/loader/ModuleJob.js:1:1",0x3cfe24b75f98,~
code-creation,Script,18,41245,0x3cfe24b76662,329," internal/loader/ModuleJob.js:1:11",0x3cfe24b76158,~
code-creation,Script,18,41343,0x3cfe24b76f72,8," internal/safe_globals.js:1:1",0x3cfe24b76d18,~
code-creation,Script,18,41352,0x3cfe24b773a2,199," internal/safe_globals.js:1:11",0x3cfe24b76e78,~
code-creation,LazyCompile,18,41397,0x3cfe24b778e2,102,"makeSafe internal/safe_globals.js:15:18",0x3cfe24b77060,~
code-creation,LazyCompile,18,41461,0x3cfe24b77d5a,499,"copyProps internal/safe_globals.js:3:19",0x3cfe24b76fb8,~
code-creation,LazyCompile,18,41515,0x3cfe24b784ba,19,"SafeMap internal/safe_globals.js:24:33",0x3cfe24b77108,~
code-creation,LazyCompile,18,41571,0x3cfe24b7887a,19,"SafeSet internal/safe_globals.js:25:33",0x3cfe24b771b0,~
code-creation,LazyCompile,18,41610,0x3cfe24b78c52,19,"SafePromise internal/safe_globals.js:26:41",0x3cfe24b77258,~
code-creation,LazyCompile,18,41696,0x3cfe24b78f0a,79,"match native string.js:12:6",0x3cfe6cd8dc90,~
code-creation,RegExp,6,41774,0x341341485320,859,"\\besm\\b"
code-creation,Script,18,42028,0x3cfe24b79992,8," internal/loader/ModuleRequest.js:1:1",0x3cfe24b795e8,~
code-creation,Script,18,42039,0x3cfe24b79f6a,571," internal/loader/ModuleRequest.js:1:11",0x3cfe24b79898,~
